training.csv,0.0,0.2,0.5,0.7,0.9
1,531.6690471796778,537.0283196449852,532.4535230398939,548.8153707837066,578.7166412552158
2,185.1992982881748,201.32722685899245,203.21459577470068,222.89882797266978,315.81121983335913
3,116.70964272059115,132.62740311999715,141.46252089139747,165.33492116082772,279.8055869901338
4,89.67597048200801,104.54736741845441,116.62706120314661,142.4863759089755,268.62320668393994
5,75.00744592149877,89.5926298804055,103.81232142524395,131.56621419115774,261.96112640744616
6,64.88425606566067,78.70343137567907,95.22527392653471,125.55210322989637,255.3960007560582
7,49.1443384411826,62.38424945444795,88.90808833737123,121.7672336487763,251.92703923313485
8,44.174593432838854,58.21675404159078,84.6786223550669,118.88993585724045,246.90133299924807
9,39.98768519315197,55.34046470766357,80.55677431571871,116.15077931369933,244.13472449225512
10,38.32926562157394,53.119453682299145,70.21846940916905,113.95424840714968,240.99070348647405
11,37.151924240965236,50.91286477942632,66.14950357879265,105.92327846887869,238.7584293254857
12,36.66986574227717,48.8745437095485,64.09187447435245,101.35312646631135,236.30533915359237
13,36.53236772646768,47.05833664219083,61.54745566715971,98.63225513224656,233.05866146814938
14,36.49731950232117,44.91736824775513,60.409783373750074,97.53642302798146,232.39327258815104
15,36.48852233545811,43.196150329499645,59.828913818381515,96.34019891258255,230.02681552821616
16,36.48631724227333,40.045553473747105,59.23503707734443,96.003269475542,227.66856220320545
17,36.48576085745775,38.67169729620713,58.76035780832727,95.45015496210516,226.8004495012634
18,36.48562132763703,38.111493906125084,58.45139478114964,95.12650876159114,225.163864217947
19,36.485590098778914,37.472527863273,57.63446453303813,93.91061904263195,225.32633825643805
20,36.4855862712884,36.80405070197321,57.750365437022126,93.91040678532717,225.02261852274023
21,36.48558583634631,36.358268340643285,57.33973015467737,94.9500078690459,224.25152085776185
22,36.485585749357895,35.96093333651828,57.2057794432294,94.11960428842603,224.7546055024735
23,36.4855862712884,35.23825172374226,56.92748562842453,94.02923256070795,224.06302756390198
24,36.48558618429998,34.96171804092656,57.06164654062531,93.85922692973354,224.37940455906252
25,36.485585401404244,34.61602089419008,56.84300591975685,94.16756690036125,224.7555668315153
26,36.485585749357895,34.58126333055499,57.20015475611275,93.76631339826744,224.16920516249664
27,36.485585749357895,34.41701604437824,57.01306563413026,94.29230533451022,224.10055881088508
28,36.485585749357895,34.25159259475578,56.92140354172501,93.40135889065863,223.92680751441188
29,36.485585749357895,34.33372807125005,57.12403942524949,93.71431252866307,224.47313773804953
30,36.485585749357895,34.391820121952385,56.99054720391685,93.56344746056736,224.05065778753945
31,36.485585749357895,34.295348810452396,57.21747505837385,94.29139305842328,224.14519418318446
32,36.485585749357895,34.25356013769535,56.811406647683,93.47188082342922,224.659303230394
33,36.485585749357895,34.38257953932035,56.913620629314416,93.71928358303266,224.96293699674408
34,36.485585749357895,34.4683561422852,56.6078945487685,94.12265346630886,223.93145768460656
35,36.485585749357895,34.24072206507992,56.78100744294287,93.67317604899658,224.52048739595062
36,36.485585749357895,34.43924364321008,57.10888967987893,93.92101396837177,224.81719585262147
37,36.485585749357895,34.439459181467335,56.98378641257449,93.40462130035702,223.52198542837263
38,36.485585749357895,34.33099199521487,56.911284049922116,93.9613497548667,223.43909262665866
39,36.485585749357895,34.31609834230094,56.87967801242841,93.73592941840815,223.8102271224144
40,36.485585749357895,34.325279647626026,56.81997457513905,93.83454703226279,224.13637455660339